"STATION","NAME","DATE","ACMH","ACSH","AWND","DAEV","DAWM","EVAP","FMTM","FRGT","MDEV","MDWM","MNPN","MXPN","PGTM","PRCP","PSUN","SN12","SN32","SN52","SNOW","SNWD","SX12","SX32","SX52","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDFI","WDFM","WDMV","WESD","WSF1","WSF2","WSF5","WSFG","WSFI","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-07-03",,,"5.14",,,,,,,,,,,"0.00",,,"80",,"0.0","0.0",,"88",,,"93","72",,,"  140","  140",,,,,,,"14.1","18.1",,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-07-04",,,"4.70",,,,,,,,,,,"0.00",,,"80",,"0.0","0.0",,"89",,,"93","72",,,"  170","  130",,,,,,,"14.1","17.0",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-07-05",,,"6.49",,,,,,,,,,,"0.00",,,"80",,"0.0","0.0",,"89",,,"89","71",,,"  120","  130",,,,,,,"16.1","19.9",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-07-06",,,"6.71",,,,,,,,,,,"0.80",,,"80",,"0.0","0.0",,"89",,,"88","74",,,"  200","  200",,,,,,,"25.9","36.0",,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-07-07",,,"4.03",,,,,,,,,,,"0.90",,,"80",,"0.0","0.0",,"86",,,"80","74",,,"  140","  120",,,,,,,"13.0","16.1",,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-07-08",,,"4.92",,,,,,,,,,,"0.10",,,"80",,"0.0","0.0",,"80",,,"89","76",,,"  290","  280",,,,,,,"14.1","17.0",,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-07-09",,,"6.26",,,,,,,,,,,"0.00",,,"80",,"0.0","0.0",,"85",,,"90","75",,,"   60","  330",,,,,,,"14.1","19.0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-07-10",,,"5.82",,,,,,,,,,,"0.00",,,"80",,"0.0","0.0",,"87",,,"93","76",,,"  180","  170",,,,,,,"16.1","19.0",,,,,,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-07-11",,,"5.59",,,,,,,,,,,"0.00",,,"81",,"0.0","0.0",,"89",,,"96","78",,,"  210","  210",,,,,,,"19.9","23.9",,,,,,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-07-12",,,"5.82",,,,,,,,,,,"0.00",,,"81",,"0.0","0.0",,"90",,,"96","79",,,"  210","  250",,,,,,,"15.0","18.1",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-07-13",,,"8.28",,,,,,,,,,,"0.01",,,"81",,"0.0","0.0",,"90",,,"93","75",,,"   80","   80",,,,,,,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-07-14",,,"4.47",,,,,,,,,,,"0.03",,,"82",,"0.0","0.0",,"90",,,"95","75",,,"  240","  250",,,,,,,"17.0","23.0",,,,,,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-07-15",,,"5.14",,,,,,,,,,,"0.00",,,"82",,"0.0","0.0",,"88",,,"92","76",,,"  120","  110",,,,,,,"15.0","18.1",,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-07-16",,,"6.49",,,,,,,,,,,"0.00",,,"82",,"0.0","0.0",,"89",,,"92","76",,,"  140","  120",,,,,,,"16.1","21.9",,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-07-17",,,"5.14",,,,,,,,,,,"0.00",,,"82",,"0.0","0.0",,"89",,,"93","73",,,"  150","  160",,,,,,,"16.1","19.0",,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-07-18",,,"5.14",,,,,,,,,,,"0.00",,,"82",,"0.0","0.0",,"88",,,"92","73",,,"  170","  200",,,,,,,"15.0","19.0",,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-07-19",,,"5.82",,,,,,,,,,,"0.00",,,"82",,"0.0","0.0",,"89",,,"94","75",,,"  190","  210",,,,,,,"15.0","19.0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-07-20",,,"6.93",,,,,,,,,,,"0.00",,,"82",,"0.0","0.0",,"90",,,"94","77",,,"  180","  200",,,,,,,"17.0","23.0",,,,,,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-07-21",,,"8.05",,,,,,,,,,,"0.00",,,"82",,"0.0","0.0",,"89",,,"94","76",,,"  180","  210",,,,,,,"17.0","23.9",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-07-22",,,"6.71",,,,,,,,,,,"0.00",,,"82",,"0.0","0.0",,"88",,,"94","76",,,"  180","  190",,,,,,,"16.1","19.0",,,,,,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-07-23",,,"5.37",,,,,,,,,,,"0.00",,,"82",,"0.0","0.0",,"88",,,"93","75",,,"  150","  140",,,,,,,"16.1","19.9",,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-07-24",,,"4.47",,,,,,,,,,,"0.02",,,"82",,"0.0","0.0",,"87",,,"93","76",,,"  180","  210",,,,,,,"17.0","21.0",,,,,,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-07-25",,,"2.91",,,,,,,,,,,"0.40",,,"82",,"0.0","0.0",,"88",,,"92","74",,,"   60","   90",,,,,,,"21.9","29.1",,,,"    1",,"    1",,,,,"    1",,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-07-26",,,"4.70",,,,,,,,,,,"0.00",,,"81",,"0.0","0.0",,"87",,,"91","73",,,"  150","  150",,,,,,,"17.0","21.0",,,,,,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-07-27",,,"6.93",,,,,,,,,,,"0.00",,,"81",,"0.0","0.0",,"87",,,"94","75",,,"  200","  190",,,,,,,"16.1","19.0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-07-28",,,"5.82",,,,,,,,,,,"0.21",,,"81",,"0.0","0.0",,"88",,,"96","76",,,"  180","   80",,,,,,,"16.1","19.0",,,,,,"    1",,,,,"    1",,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-07-29",,,"9.17",,,,,,,,,,,"0.00",,,"81",,"0.0","0.0",,"90",,,"92","75",,,"  210","  200",,,,,,,"21.0","29.1",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-07-30",,,"10.51",,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"90","76",,,"  190","  190",,,,,,,"19.9","23.9",,,,,,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-07-31",,,"12.08",,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"96","77",,,"  210","  210",,,,,,,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-08-01",,,"7.83",,,,,,,,,,,"0.22",,,"81",,"0.0","0.0",,"87",,,"97","76",,,"  260","  240",,,,,,,"25.9","34.0",,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-08-02",,,"7.61",,,,,,,,,,,"0.00",,,"81",,"0.0","0.0",,"89",,,"92","77",,,"  140","  150",,,,,,,"17.0","21.9",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-08-03",,,"11.18",,,,,,,,,,,"1.14",,,"81",,"0.0","0.0",,"90",,,"83","73",,,"   60","   90",,,,,,,"28.0","42.1",,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-08-04",,,"5.59",,,,,,,,,,,"0.00",,,"80",,"0.0","0.0",,"84",,,"91","70",,,"  170","  180",,,,,,,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-08-05",,,"6.93",,,,,,,,,,,"1.52",,,"79",,"0.0","0.0",,"87",,,"90","72",,,"  360","  350",,,,,,,"25.9","31.1",,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-08-06",,,"8.05",,,,,,,,,,,"0.45",,,"81",,"0.0","0.0",,"84",,,"88","75",,,"  340","  350",,,,,,,"25.9","32.0",,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-08-07",,,"5.14",,,,,,,,,,,"0.00",,,"81",,"0.0","0.0",,"84",,,"90","76",,,"  200","  200",,,,,,,"16.1","21.0",,,,,,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-08-08",,,"5.14",,,,,,,,,,,"0.00",,,"81",,"0.0","0.0",,"87",,,"93","75",,,"  190","  210",,,,,,,"16.1","19.9",,,,"    1",,"    1",,,,,"    1",,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-08-09",,,"4.70",,,,,,,,,,,"0.00",,,"82",,"0.0","0.0",,"88",,,"93","75",,,"  150","  150",,,,,,,"17.0","21.0",,,,,,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-08-10",,,"6.04",,,,,,,,,,,"0.01",,,"82",,"0.0","0.0",,"88",,,"92","73",,,"  290","  290",,,,,,,"25.9","36.9",,,,,,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-08-11",,,"6.04",,,,,,,,,,,"0.30",,,"82",,"0.0","0.0",,"87",,,"92","73",,,"  180","  180",,,,,,,"19.9","23.0",,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-08-12",,,"5.82",,,,,,,,,,,"0.00",,,"82",,"0.0","0.0",,"87",,,"91","75",,,"  180","  170",,,,,,,"16.1","21.0",,,,,,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-08-13",,,"5.37",,,,,,,,,,,"1.30",,,"82",,"0.0","0.0",,"88",,,"89","73",,,"  260","  250",,,,,,,"23.0","29.1",,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-08-14",,,"4.70",,,,,,,,,,,"0.28",,,"80",,"0.0","0.0",,"85",,,"90","73",,,"  200","  200",,,,,,,"18.1","23.9",,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-08-15",,,"6.26",,,,,,,,,,,"0.00",,,"80",,"0.0","0.0",,"84",,,"89","77",,,"  200","  190",,,,,,,"18.1","21.9",,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-08-16",,,"6.26",,,,,,,,,,,"0.00",,,"81",,"0.0","0.0",,"84",,,"89","74",,,"  340","  310",,,,,,,"14.1","17.0",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-08-17",,,"5.82",,,,,,,,,,,"0.00",,,"80",,"0.0","0.0",,"84",,,"90","69",,,"  160","   40",,,,,,,"12.1","16.1",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-08-18",,,"4.47",,,,,,,,,,,"0.01",,,"80",,"0.0","0.0",,"86",,,"90","72",,,"  160","  160",,,,,,,"18.1","21.0",,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-08-19",,,"3.80",,,,,,,,,,,"0.13",,,"80",,"0.0","0.0",,"85",,,"90","72",,,"   70","   60",,,,,,,"25.1","30.0",,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-08-20",,,"5.82",,,,,,,,,,,"0.00",,,"80",,"0.0","0.0",,"85",,,"87","72",,,"  130","  130",,,,,,,"15.0","19.9",,,,,,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-08-21",,,"7.16",,,,,,,,,,,"0.33",,,"80",,"0.0","0.0",,"84",,,"89","72",,,"  200","  230",,,,,,,"15.0","18.1",,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-08-22",,,"3.80",,,,,,,,,,,"0.00",,,"80",,"0.0","0.0",,"84",,,"83","74",,,"  170","  180",,,,,,,"8.9","11.0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-08-23",,,"4.70",,,,,,,,,,,"0.34",,,"80",,"0.0","0.0",,"81",,,"81","72",,,"  240","  220",,,,,,,"18.1","28.0",,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-08-24",,,"4.47",,,,,,,,,,,"3.00",,,"80",,"0.0","0.0",,"80",,,"83","73",,,"  270","  280",,,,,,,"23.0","29.1",,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-08-25",,,"2.68",,,,,,,,,,,"0.18",,,"79",,"0.0","0.0",,"80",,,"92","73",,,"  200","   50",,,,,,,"14.1","17.0",,,,,,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-08-26",,,"3.80",,,,,,,,,,,"0.06",,,"79",,"0.0","0.0",,"82",,,"94","74",,,"  230","  350",,,,,,,"13.0","17.0",,,,,,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-08-27",,,"4.92",,,,,,,,,,,"0.00",,,,,"0.0","0.0",,,,,"93","73",,,"  210","  210",,,,,,,"16.1","19.0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-08-28",,,"6.93",,,,,,,,,,,"0.31",,,"80",,"0.0","0.0",,"86",,,"91","77",,,"  190","  290",,,,,,,"15.0","19.0",,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-08-29",,,"11.18",,,,,,,,,,,"0.00",,,"81",,"0.0","0.0",,"86",,,"91","79",,,"  260","  240",,,,,,,"21.0","27.1",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-08-30",,,"5.82",,,,,,,,,,,"0.47",,,"81",,"0.0","0.0",,"84",,,"91","74",,,"  360","  330",,,,,,,"23.9","32.0",,,,,,"    1",,,,,"    1",,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-08-31",,,"4.92",,,,,,,,,,,"0.00",,,"81",,"0.0","0.0",,"85",,,"90","75",,,"  140","   70",,,,,,,"14.1","17.0",,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-09-01",,,"3.36",,,,,,,,,,,"0.00",,,"81",,"0.0","0.0",,"90",,,"94","77",,,"  170","  190",,,,,,,"13.0","15.0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-09-02",,,"6.04",,,,,,,,,,,"0.00",,,"82",,"0.0","0.0",,"92",,,"95","79",,,"  210","  210",,,,,,,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-09-03",,,"8.05",,,,,,,,,,,"0.00",,,"83",,"0.0","0.0",,"87",,,"94","81",,,"  250","  270",,,,,,,"14.1","18.1",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-09-04",,,"6.71",,,,,,,,,,,"0.00",,,"83",,"0.0","0.0",,"87",,,"96","77",,,"  280","  270",,,,,,,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-09-05",,,"7.83",,,,,,,,,,,"0.00",,,"82",,"0.0","0.0",,"87",,,"93","74",,,"   40","   30",,,,,,,"15.0","19.0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-09-06",,,"9.40",,,,,,,,,,,"0.00",,,"81",,"0.0","0.0",,"86",,,"87","72",,,"   60","   70",,,,,,,"14.1","19.0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-09-07",,,"7.61",,,,,,,,,,,"0.00",,,"81",,"0.0","0.0",,"84",,,"85","70",,,"   40","   30",,,,,,,"16.1","19.0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-09-08",,,"7.83",,,,,,,,,,,"0.00",,,"80",,"0.0","0.0",,"85",,,"84","69",,,"   40","   30",,,,,,,"14.1","23.0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-09-09",,,"8.72",,,,,,,,,,,"0.06",,,"80",,"0.0","0.0",,"80",,,"87","73",,,"   60","   40",,,,,,,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-09-10",,,"4.70",,,,,,,,,,,"0.13",,,"81",,"0.0","0.0",,"83",,,"91","76",,,"  110","  100",,,,,,,"15.0","19.0",,,,"    1","    1","    1",,,,,"    1",,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-09-11",,,"6.26",,,,,,,,,,,"0.00",,,"81",,"0.0","0.0",,"85",,,"90","76",,,"  130","  150",,,,,,,"14.1","18.1",,,,"    1","    1","    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-09-12",,,"8.72",,,,,,,,,,,"0.13",,,"81",,"0.0","0.0",,"84",,,"88","76",,,"   60","   60",,,,,,,"19.9","23.0",,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-09-13",,,"6.04",,,,,,,,,,,"0.00",,,"80",,"0.0","0.0",,"82",,,"89","73",,,"   50","   50",,,,,,,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-09-14",,,"6.49",,,,,,,,,,,"0.00",,,"81",,"0.0","0.0",,"84",,,"90","73",,,"   20","   20",,,,,,,"14.1","17.0",,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-09-15",,,"11.41",,,,,,,,,,,"0.00",,,"80",,"0.0","0.0",,"85",,,"82","72",,,"   40","   40",,,,,,,"18.1","23.0",,,,,,,,,,,"    1",,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-09-16",,,"9.17",,,,,,,,,,,"3.01",,,"78",,"0.0","0.0",,"80",,,"77","68",,,"   50","   30",,,,,,,"17.0","21.9",,,,"    1",,"    1",,,,,"    1",,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-09-17",,,"13.20",,,,,,,,,,,"1.62",,,"77",,"0.0","0.0",,"79",,,"87","75",,,"  180","  170",,,,,,,"30.0","38.0",,,,"    1",,"    1",,,,,"    1",,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-09-18",,,"9.40",,,,,,,,,,,"0.01",,,"78",,"0.0","0.0",,"78",,,"80","72",,,"   20","   50",,,,,,,"17.0","23.0",,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-09-19",,,"14.32",,,,,,,,,,,"0.00",,,"77",,"0.0","0.0",,"78",,,"76","61",,,"   30","   30",,,,,,,"23.0","29.1",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-09-20",,,"13.65",,,,,,,,,,,"0.00",,,"73",,"0.0","0.0",,"77",,,"76","58",,,"   30","   30",,,,,,,"21.0","25.1",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-09-21",,,"13.42",,,,,,,,,,,"0.00",,,"71",,"0.0","0.0",,"75",,,"76","56",,,"   40","   40",,,,,,,"21.0","25.1",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-09-22",,,"6.04",,,,,,,,,,,"0.00",,,"71",,"0.0","0.0",,"74",,,"75","53",,,"   30","   40",,,,,,,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-09-23",,,"2.01",,,,,,,,,,,"0.00",,,"70",,"0.0","0.0",,"73",,,"78","52",,,"  150","  240",,,,,,,"8.1","11.0",,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-09-24",,,"4.92",,,,,,,,,,,"0.00",,,"70",,"0.0","0.0",,"74",,,"82","59",,,"  140","   80",,,,,,,"15.0","21.9",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-09-25",,,"6.71",,,,,,,,,,,"0.57",,,"72",,"0.0","0.0",,"76",,,"83","72",,,"  180","  180",,,,,,,"16.1","21.0",,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-09-26",,,"4.47",,,,,,,,,,,"0.00",,,,,"0.0","0.0",,"76",,,"84","69",,,"  330","  290",,,,,,,"12.1","14.1",,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-09-27",,,"3.36",,,,,,,,,,,"0.03",,,"75",,"0.0","0.0",,"77",,,"82","66",,,"  130","  270",,,,,,,"8.9","11.0",,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-09-28",,,"6.49",,,,,,,,,,,"1.17",,,"75",,"0.0","0.0",,"75",,,"77","70",,,"  180","  180",,,,,,,"21.0","25.9",,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-09-29",,,"8.05",,,,,,,,,,,"0.41",,,"75",,"0.0","0.0",,"75",,,"86","62",,,"  300","  300",,,,,,,"32.0","38.0",,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-09-30",,,"5.82",,,,,,,,,,,"0.00",,,"73",,"0.0","0.0",,"77",,,"77","57",,,"  290","  250",,,,,,,"13.0","18.1",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-10-01",,,"3.58",,,,,,,,,,,"0.00",,,"71",,"0.0","0.0",,"74",,,"81","54",,,"  200","  210",,,,,,,"12.1","13.0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-10-02",,,"8.05",,,,,,,,,,,"0.00",,,"71",,"0.0","0.0",,"74",,,"75","57",,,"   30","   20",,,,,,,"17.0","23.9",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-10-03",,,"9.17",,,,,,,,,,,"0.00",,,"70",,"0.0","0.0",,,,,"72","56",,,"   40","   40",,,,,,,"17.0","23.0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-10-04",,,"8.28",,,,,,,,,,,"0.00",,,"70",,"0.0","0.0",,"70",,,"72","60",,,"   10","  360",,,,,,,"15.0","18.1",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-10-05",,,"7.61",,,,,,,,,,,"0.00",,,"70",,"0.0","0.0",,"72",,,"77","58",,,"   60","   60",,,,,,,"14.1","19.9",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-10-06",,,"6.93",,,,,,,,,,,"0.17",,,"70",,"0.0","0.0",,"70",,,"71","66",,,"   40","   30",,,,,,,"13.0","17.0",,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-10-07",,,"5.82",,,,,,,,,,,"0.00",,,"71",,"0.0","0.0",,"71",,,"87","64",,,"  270","  340",,,,,,,"12.1","16.1",,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-10-08",,,"2.91",,,,,,,,,,,"0.00",,,"71",,"0.0","0.0",,"75",,,"88","64",,,"  180","  170",,,,,,,"13.0","15.0",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-10-09",,,"5.82",,,,,,,,,,,"0.00",,,"72",,"0.0","0.0",,"76",,,"84","62",,,"  120","  130",,,,,,,"14.1","21.0",,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-10-10",,,"11.41",,,,,,,,,,,"1.48",,,"72",,"0.0","0.0",,"75",,,"84","73",,,"  150","  150",,,,,,,"29.1","35.1",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","2020-10-11",,,"8.50",,,,,,,,,,,"0.08",,,"74",,"0.0","0.0",,"75",,,"87","74",,,"  190","  210",,,,,,,"21.0","25.1",,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
